User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
58,3,2005,8,17,06:39,1.0,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
89,3,2005,8,17,06:46,286.73,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
370,3,2005,8,17,20:04,160.44,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
330,3,2005,8,19,06:21,9.63,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
411,3,2005,8,20,06:27,135.23,Swipe Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No
193,3,2005,8,20,20:19,181.25,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
122,3,2005,8,21,00:55,13.56,Swipe Transaction,1878448597312197393,La Verne,CA,91750.0,5310,,No
135,3,2005,8,21,06:02,50.73,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
412,3,2005,8,22,06:26,5.04,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
138,3,2005,8,23,06:25,131.21,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
228,3,2005,8,23,13:38,105.79,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
273,3,2005,8,23,13:43,92.87,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
438,3,2005,8,23,13:58,21.15,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
49,3,2005,8,24,06:02,72.44,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
397,3,2005,8,25,06:19,28.84,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
117,3,2005,8,26,10:39,131.71,Swipe Transaction,1839636615252322303,Walnut,CA,91789.0,3000,,No
201,3,2005,8,27,20:01,1.0,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
482,3,2005,8,28,06:22,21.71,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
392,3,2005,8,29,06:20,160.05,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
482,3,2005,8,30,06:17,52.48,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
394,3,2005,8,31,06:00,241.08,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
190,3,2005,8,31,13:06,106.98,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
363,3,2005,9,1,06:42,1.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
459,3,2005,9,1,09:41,1.0,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
322,3,2005,9,1,20:21,39.59,Online Transaction,6654290286221782850,ONLINE,,,4899,,No
180,3,2005,9,2,06:35,153.82,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
422,3,2005,9,2,11:47,145.12,Swipe Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No
77,3,2005,9,2,13:06,48.73,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
439,3,2005,9,3,05:53,195.79,Swipe Transaction,-7807051024009846392,Abrams,WI,54101.0,3684,,No
411,3,2005,9,3,06:43,118.35,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
74,3,2005,9,3,20:19,62.83,Swipe Transaction,-4500542936415012428,Jackson,MI,49201.0,5814,,No
294,3,2005,9,4,06:02,190.71,Swipe Transaction,97032797689821735,Jackson,MI,49204.0,5411,,No
280,3,2005,9,4,06:27,20.98,Swipe Transaction,97032797689821735,Jackson,MI,49204.0,5411,Insufficient Balance,No
20,3,2005,9,4,12:55,137.75,Swipe Transaction,-7807051024009846392,Abrams,WI,54101.0,3684,,No
393,3,2005,9,4,12:56,146.49,Swipe Transaction,-7807051024009846392,Abrams,WI,54101.0,3684,,No
170,3,2005,9,4,20:23,143.17,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
14,3,2005,9,7,06:40,76.84,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
210,3,2005,9,7,20:02,164.81,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
47,3,2005,9,8,06:25,247.99,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
85,3,2005,9,8,13:29,76.87,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
148,3,2005,9,8,20:07,95.96,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
187,3,2005,9,9,06:29,169.46,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
371,3,2005,9,10,06:56,67.41,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
491,3,2005,9,11,13:34,65.07,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
479,3,2005,9,12,06:17,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
305,3,2005,9,12,12:38,1.0,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
150,3,2005,9,12,20:06,1.0,Online Transaction,2743403607688382462,ONLINE,,,4899,,No
140,3,2005,9,13,06:01,164.11,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
68,3,2005,9,13,06:47,2.11,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
259,3,2005,9,13,14:20,131.87,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
475,3,2005,9,14,06:02,217.46,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
333,3,2005,9,14,06:30,103.77,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
455,3,2005,9,15,06:07,14.56,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
8,3,2005,9,15,07:17,78.84,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
120,3,2005,9,16,16:32,122.73,Swipe Transaction,6130287678940178238,La Verne,CA,91750.0,5651,,No
370,3,2005,9,17,06:07,123.17,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,Insufficient Balance,No
418,3,2005,9,17,06:35,100.21,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
100,3,2005,9,18,06:03,144.31,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
148,3,2005,9,18,20:14,175.84,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
441,3,2005,9,19,06:27,49.06,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
145,3,2005,9,19,06:51,210.56,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
352,3,2005,9,20,06:53,118.42,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
455,3,2005,9,21,06:01,1.0,Swipe Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No
242,3,2005,9,21,06:55,74.08,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
240,3,2005,9,24,06:15,75.3,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
336,3,2005,9,25,06:22,182.74,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
42,3,2005,9,25,06:48,40.36,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
94,3,2005,9,26,00:08,102.96,Swipe Transaction,-303858256154265716,La Verne,CA,91750.0,5251,,No
225,3,2005,9,26,06:14,1.0,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
5,3,2005,9,27,06:04,19.03,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
213,3,2005,9,27,06:58,158.47,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
205,3,2005,9,28,05:58,1.0,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
66,3,2005,9,28,14:14,172.95,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
395,3,2005,9,29,07:34,187.87,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
99,3,2005,9,29,13:06,196.56,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
11,3,2005,9,30,10:19,222.6,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
236,3,2005,9,30,13:04,156.61,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
321,3,2005,9,30,13:24,126.64,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
257,3,2005,9,30,13:25,143.28,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
398,3,2005,10,2,06:11,96.29,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
406,3,2005,10,2,09:41,58.16,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
412,3,2005,10,2,13:07,156.17,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
336,3,2005,10,3,06:27,128.66,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
479,3,2005,10,3,13:14,165.62,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
134,3,2005,10,4,13:02,72.3,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
221,3,2005,10,5,06:26,79.84,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
155,3,2005,10,5,09:58,108.3,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
141,3,2005,10,6,06:51,79.32,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,Technical Glitch,No
427,3,2005,10,6,06:56,333.71,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
157,3,2005,10,7,06:17,255.95,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
464,3,2005,10,7,06:44,90.54,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
415,3,2005,10,9,08:49,78.96,Swipe Transaction,3955078056232420067,La Verne,CA,91750.0,5712,,No
493,3,2005,10,9,19:33,128.4,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
325,3,2005,10,11,06:21,53.38,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
370,3,2005,10,12,13:07,51.93,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
343,3,2005,10,12,13:13,93.85,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
261,3,2005,10,12,13:14,58.35,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
282,3,2005,10,12,16:38,105.92,Swipe Transaction,8080934608468946743,Monterey Park,CA,91754.0,5310,,No
337,3,2005,10,13,06:26,121.89,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
343,3,2005,10,14,05:59,1.0,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
228,3,2005,10,14,06:28,1.0,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
375,3,2005,10,15,05:36,17.53,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
279,3,2005,10,15,06:28,114.14,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
357,3,2005,10,17,06:16,24.13,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
289,3,2005,10,17,06:34,288.14,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
167,3,2005,10,18,05:08,166.84,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
46,3,2005,10,18,06:32,257.99,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
462,3,2005,10,18,06:59,167.32,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
202,3,2005,10,19,06:09,1.0,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
213,3,2005,10,19,07:23,1.0,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
245,3,2005,10,20,06:16,46.35,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
23,3,2005,10,21,06:21,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
320,3,2005,10,21,20:20,182.83,Online Transaction,-8338381919281017248,ONLINE,,,4899,,No
273,3,2005,10,22,09:19,76.59,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
43,3,2005,10,22,14:34,107.75,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
331,3,2005,10,23,06:24,208.14,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
312,3,2005,10,23,06:52,255.29,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
362,3,2005,10,24,13:13,66.92,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
155,3,2005,10,25,07:18,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
487,3,2005,10,25,17:31,1.0,Online Transaction,6455213054093379528,ONLINE,,,5815,,No
379,3,2005,10,26,05:36,188.68,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
198,3,2005,10,26,14:37,112.94,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
406,3,2005,10,28,06:07,13.9,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
468,3,2005,10,28,06:43,150.84,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
161,3,2005,10,29,06:05,1.0,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
394,3,2005,10,29,16:33,1.0,Swipe Transaction,3414527459579106770,Monterey Park,CA,91754.0,5651,Insufficient Balance,No
469,3,2005,10,29,16:45,1.0,Swipe Transaction,3414527459579106770,Monterey Park,CA,91754.0,5651,,No
233,3,2005,10,31,05:27,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
162,3,2005,10,31,09:52,189.35,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
115,3,2005,11,2,19:56,72.82,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
92,3,2005,11,3,06:00,87.28,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
41,3,2005,11,3,06:11,106.2,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,Insufficient Balance,No
283,3,2005,11,5,05:59,3.58,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
378,3,2005,11,5,06:19,49.07,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
209,3,2005,11,5,10:34,57.32,Swipe Transaction,-86825621511712373,La Verne,CA,91750.0,7230,,No
205,3,2005,11,5,13:15,10.4,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
465,3,2005,11,6,05:40,48.54,Swipe Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No
219,3,2005,11,6,06:14,79.75,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
279,3,2005,11,7,06:29,68.94,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
135,3,2005,11,8,13:19,127.3,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
105,3,2005,11,8,14:49,48.56,Swipe Transaction,-8129520121141002186,La Verne,CA,91750.0,5211,,No
117,3,2005,11,9,13:21,222.56,Online Transaction,-9092677072201095172,ONLINE,,,4900,,No
236,3,2005,11,10,06:04,1.67,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
308,3,2005,11,10,07:23,44.73,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
455,3,2005,11,10,13:38,123.94,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
387,3,2005,11,10,20:53,143.1,Online Transaction,-4241409341442030551,ONLINE,,,7349,,No
474,3,2005,11,12,06:09,1.0,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
99,3,2005,11,12,20:07,81.37,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
260,3,2005,11,14,06:36,158.69,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
480,3,2005,11,16,06:12,1.0,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
304,3,2005,11,16,06:44,82.65,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
353,3,2005,11,16,16:59,1.0,Swipe Transaction,-5149532407043754225,La Verne,CA,91750.0,5655,,No
285,3,2005,11,17,06:05,20.51,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
327,3,2005,11,17,10:54,97.51,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
102,3,2005,11,18,20:26,71.55,Swipe Transaction,-794809796539996541,Chicago,IL,60643.0,5814,,No
62,3,2005,11,19,06:28,1.0,Swipe Transaction,-1887581614568949051,Chicago,IL,60643.0,5300,,No
174,3,2005,11,21,13:24,194.85,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
281,3,2005,11,21,16:27,61.58,Swipe Transaction,6130287678940178238,La Verne,CA,91750.0,5651,,No
440,3,2005,11,22,06:22,137.3,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
292,3,2005,11,23,10:07,218.87,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
225,3,2005,11,25,17:11,32.21,Swipe Transaction,3189517333335617109,La Verne,CA,91750.0,5311,,No
6,3,2005,11,27,06:16,142.93,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
126,3,2005,11,28,06:04,125.75,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
423,3,2005,11,28,07:25,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
91,3,2005,11,28,20:23,193.63,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
422,3,2005,11,29,06:26,98.83,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
189,3,2005,11,29,06:31,44.51,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
358,3,2005,11,30,06:24,1.0,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
475,3,2005,12,1,06:23,1.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
461,3,2005,12,1,06:25,80.88,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,Insufficient Balance,No
52,3,2005,12,3,20:04,1.0,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
241,3,2005,12,3,21:00,144.4,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
485,3,2005,12,4,06:18,57.7,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
131,3,2005,12,5,06:06,1.0,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
489,3,2005,12,6,06:00,33.36,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
465,3,2005,12,6,06:58,1.0,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
363,3,2005,12,8,06:00,1.0,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
111,3,2005,12,8,09:53,1.0,Swipe Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No
408,3,2005,12,9,06:24,98.7,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
6,3,2005,12,9,06:58,8.44,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
229,3,2005,12,9,13:27,250.99,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
155,3,2005,12,9,16:38,175.24,Swipe Transaction,8080934608468946743,Monterey Park,CA,91754.0,5310,,No
196,3,2005,12,10,06:25,229.99,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
322,3,2005,12,10,06:45,151.5,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
363,3,2005,12,10,07:00,40.08,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
222,3,2005,12,13,09:56,117.95,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
366,3,2005,12,14,06:27,64.23,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
489,3,2005,12,15,06:52,119.37,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
249,3,2005,12,16,13:26,166.55,Online Transaction,7318338187863890922,ONLINE,,,7996,,No
403,3,2005,12,17,06:28,141.38,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
82,3,2005,12,18,11:59,90.89,Swipe Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No
239,3,2005,12,19,05:16,95.82,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
379,3,2005,12,19,06:26,109.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
394,3,2005,12,19,09:39,184.94,Swipe Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No
359,3,2005,12,20,05:38,48.21,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
322,3,2005,12,20,06:20,68.01,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
470,3,2005,12,20,07:18,46.69,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
262,3,2005,12,21,06:03,101.94,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
406,3,2005,12,22,06:09,144.74,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
188,3,2005,12,22,08:05,115.86,Online Transaction,170491238251862552,ONLINE,,,5193,,No
454,3,2005,12,23,07:13,85.23,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
365,3,2005,12,26,06:29,182.11,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
289,3,2005,12,26,06:57,22.11,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
361,3,2005,12,27,06:49,1.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
402,3,2005,12,27,08:11,117.73,Swipe Transaction,5445101915276107289,La Verne,CA,91750.0,5193,,No
57,3,2005,12,28,06:06,86.73,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
8,3,2005,12,29,06:17,75.85,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
303,3,2005,12,30,06:08,1.0,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
114,3,2005,12,30,06:40,107.2,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
209,3,2005,12,30,13:00,244.01,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
40,3,2005,12,30,13:03,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
303,3,2005,12,30,13:14,76.71,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
172,3,2005,12,30,16:54,96.65,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
233,3,2006,1,1,06:20,52.13,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
280,3,2006,1,2,06:22,104.26,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
371,3,2006,1,3,06:05,51.87,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
77,3,2006,1,4,06:07,103.34,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
107,3,2006,1,5,06:29,68.33,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
280,3,2006,1,5,07:18,44.09,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
402,3,2006,1,5,20:45,83.57,Swipe Transaction,-2474135582844411583,La Verne,CA,91750.0,7349,,No
38,3,2006,1,6,06:32,131.42,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
118,3,2006,1,6,06:53,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
334,3,2006,1,6,16:00,149.64,Swipe Transaction,6130287678940178238,La Verne,CA,91750.0,5651,,No
335,3,2006,1,7,06:18,27.98,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
26,3,2006,1,7,06:53,143.17,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
103,3,2006,1,7,06:58,32.78,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
73,3,2006,1,7,11:23,151.31,Swipe Transaction,3129259766334579731,La Verne,CA,91750.0,8011,,No
190,3,2006,1,10,13:52,85.98,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
323,3,2006,1,12,06:11,10.53,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
498,3,2006,1,12,20:09,52.57,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
146,3,2006,1,13,20:09,192.47,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
254,3,2006,1,13,20:36,94.62,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
283,3,2006,1,14,06:23,50.92,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
212,3,2006,1,15,06:15,187.92,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
122,3,2006,1,16,06:17,163.46,Swipe Transaction,4722913068560264812,Gardnerville,NV,89410.0,5411,,No
494,3,2006,1,16,09:00,18.17,Swipe Transaction,-3345936507911876459,Fernley,NV,89408.0,7538,,No
205,3,2006,1,16,13:57,72.65,Swipe Transaction,6759623715801000040,Sparks,NV,89431.0,5311,,No
416,3,2006,1,18,13:38,1.0,Swipe Transaction,8080934608468946743,Monterey Park,CA,91754.0,5310,,No
239,3,2006,1,19,16:44,164.9,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
393,3,2006,1,20,06:25,90.52,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
338,3,2006,1,21,06:25,147.61,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
285,3,2006,1,21,06:31,1.0,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
21,3,2006,1,21,07:15,66.11,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
258,3,2006,1,21,12:36,104.54,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
356,3,2006,1,22,06:29,1.0,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
104,3,2006,1,23,06:47,146.42,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
465,3,2006,1,25,06:15,62.46,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
458,3,2006,1,26,06:10,1.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
431,3,2006,1,27,06:04,46.08,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
257,3,2006,1,28,06:05,129.31,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
203,3,2006,1,29,06:21,11.93,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
